INDEX,AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION_NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,NATIVE_COUNTRY,INCOME
415,31,0,1033222,5,10,1,9,1,0,0,0,0,40,0,0
416,35,2,92440,15,8,2,6,0,0,0,0,0,50,0,1
417,52,2,190762,13,2,1,9,1,0,0,0,0,40,4,0
418,30,2,426017,2,7,0,4,3,0,1,0,0,19,0,0
419,34,4,243867,2,7,4,9,0,1,0,0,0,40,0,0
420,34,0,240283,1,9,2,7,4,0,1,0,0,40,0,0
421,20,2,61777,5,10,1,5,1,0,0,0,0,30,0,0
422,17,2,175024,2,7,0,2,3,0,0,2176,0,18,0,0
423,32,0,92003,0,13,1,1,2,0,1,0,0,40,0,1
424,29,2,188401,1,9,2,8,0,0,0,0,0,40,0,0
425,33,2,228528,12,6,0,6,4,0,1,0,0,35,0,0
426,25,2,133373,1,9,1,7,1,0,0,0,0,60,0,0
427,36,3,255191,3,14,0,3,0,0,0,0,1408,40,0,0
428,23,2,204653,1,9,0,2,0,0,0,0,0,72,23,0
429,63,6,222289,1,9,1,1,1,0,0,0,0,40,0,1
430,47,4,287480,3,14,1,3,1,0,0,0,0,40,0,0
431,80,5,107762,1,9,6,5,0,0,0,0,0,24,0,0
432,17,5,202521,2,7,0,5,3,0,0,0,0,40,0,0
433,40,1,204116,0,13,3,3,0,0,1,2174,0,40,0,0
434,30,2,29662,6,12,1,4,2,0,1,0,0,25,0,1
435,27,2,116358,5,10,0,6,3,2,0,0,1980,40,12,0
436,33,2,208405,3,14,1,3,1,0,0,0,0,50,0,1
437,34,4,284843,1,9,0,8,0,1,0,594,0,60,0,0
438,34,4,117018,5,10,0,11,0,0,1,0,0,40,0,0
439,23,2,81281,5,10,1,0,1,0,0,0,0,40,0,0
440,42,4,340148,5,10,1,0,2,0,1,0,0,40,0,0
441,29,2,363425,0,13,0,3,0,0,0,0,0,40,0,0
442,45,2,45857,1,9,2,0,0,0,1,0,0,28,0,0
443,24,3,191073,1,9,0,12,3,0,0,0,0,40,0,0
444,44,2,116632,5,10,1,3,1,0,0,0,0,40,0,1
445,27,2,405855,4,5,0,6,5,0,0,0,0,40,4,0
446,20,2,298227,5,10,0,5,0,0,0,0,0,35,0,0
447,44,2,290521,1,9,6,1,4,1,1,0,0,40,0,0
448,51,2,56915,1,9,1,6,1,3,0,0,0,40,0,0
449,20,2,146538,1,9,1,9,1,0,0,0,0,40,0,0
450,17,5,258872,2,7,0,5,3,0,1,0,0,5,0,0
451,19,2,206399,1,9,0,9,3,1,1,0,0,40,0,0
452,45,6,197332,5,10,1,6,1,0,0,0,0,55,0,1
453,60,2,245062,1,9,1,6,1,0,0,0,0,40,0,1
454,42,2,197583,6,12,1,1,1,1,0,0,0,40,5,1
455,44,1,234885,1,9,1,5,2,0,1,0,0,40,0,1
456,40,2,72887,7,11,1,9,1,2,0,0,0,40,0,1
457,30,2,180374,1,9,1,1,2,0,1,0,0,40,0,0
458,38,2,351299,5,10,1,7,1,1,0,0,0,50,0,0
459,23,2,54012,1,9,1,7,1,0,0,0,0,60,0,0
460,32,5,115745,5,10,1,5,1,0,0,0,0,40,0,0
461,44,2,116632,6,12,0,8,3,0,0,0,0,40,0,0
462,54,4,288825,1,9,1,7,1,1,0,0,0,40,0,0
463,32,2,132601,0,13,1,3,1,0,0,0,0,50,0,0
464,50,2,193374,13,2,3,6,4,0,0,0,0,40,0,0
465,24,2,170070,0,13,0,10,0,0,1,0,0,20,0,0
466,37,2,126708,1,9,1,0,2,0,1,0,0,60,0,0
467,52,2,35598,1,9,2,7,4,0,0,0,0,40,0,0
468,38,2,33983,5,10,1,7,1,0,0,0,0,40,0,0
469,49,2,192776,3,14,1,1,1,0,0,0,1977,45,0,1
470,30,2,118551,0,13,1,10,2,0,1,0,0,16,0,1
471,60,2,201965,5,10,0,3,4,0,0,0,0,40,0,1
472,22,5,139883,5,10,0,5,3,0,0,0,0,40,0,0
473,35,2,285020,1,9,0,6,0,0,0,0,0,40,0,0
474,30,2,303990,1,9,0,7,0,0,0,0,0,60,0,0
475,67,2,49401,7,11,2,4,0,0,1,0,0,24,0,0
476,46,2,279196,0,13,0,6,0,0,1,0,0,40,0,0
477,17,2,211870,4,5,0,4,0,0,0,0,0,6,0,0
478,22,2,281432,5,10,0,2,3,0,0,0,0,30,0,0
479,27,2,161155,12,6,0,4,0,0,0,0,0,40,0,0
480,23,2,197904,1,9,0,4,4,0,1,0,0,35,0,0
481,33,2,111746,6,12,1,6,1,0,0,0,0,45,22,0
482,43,1,170721,5,10,1,6,1,0,0,0,0,20,0,0
483,28,0,70100,0,13,0,3,0,0,0,0,0,20,0,0
484,41,2,193626,1,9,3,6,4,0,1,0,0,40,0,0
485,52,5,271749,15,8,0,5,5,1,0,594,0,40,0,0
486,25,2,189775,5,10,3,0,3,1,1,0,0,20,0,0
487,63,5,401531,13,2,1,5,1,0,0,0,0,35,0,0
488,59,4,286967,1,9,1,7,1,0,0,0,0,45,0,0
489,45,4,164427,0,13,2,3,4,0,1,0,0,40,0,0
490,38,2,91039,0,13,1,5,1,0,0,15024,0,60,0,1
491,40,2,347934,1,9,0,4,0,0,1,0,0,35,0,0
492,46,3,371373,1,9,2,0,0,0,0,0,0,40,0,0
493,35,2,32220,6,12,0,1,0,0,1,0,0,60,0,0
494,34,2,187251,1,9,2,3,4,0,1,0,0,25,0,0
495,33,2,178107,0,13,0,6,3,0,0,0,0,20,0,0
496,41,2,343121,1,9,2,0,4,0,1,0,0,36,0,0
497,20,2,262749,5,10,0,9,3,0,0,0,0,40,0,0
498,23,2,403107,11,3,0,4,3,0,0,0,0,40,24,0
499,26,2,64293,5,10,0,3,0,0,1,0,0,35,0,0
500,72,5,303588,1,9,1,5,1,0,0,0,0,20,0,0
501,23,4,324960,1,9,0,8,0,0,0,0,0,40,14,0
502,62,4,114060,1,9,1,7,1,0,0,0,0,40,0,0
503,52,2,48925,5,10,1,0,1,0,0,0,0,40,0,0
504,58,2,180980,5,10,2,4,4,0,1,0,0,42,25,0
505,25,2,181054,0,13,0,5,0,0,1,0,0,40,0,0
506,24,2,388093,0,13,0,1,0,1,0,0,0,40,0,0
507,19,2,249609,5,10,0,11,3,0,0,0,0,8,0,0
508,43,2,112131,5,10,1,1,1,0,0,0,0,40,0,0
509,47,4,543162,1,9,4,0,4,1,1,0,0,40,0,0
510,39,2,91996,1,9,2,4,4,0,1,0,0,40,0,0
511,49,2,141944,7,11,3,2,4,0,0,0,1380,42,0,0
512,53,5,251804,11,3,6,5,4,1,1,0,0,30,0,0
513,32,2,37070,7,11,0,6,0,0,0,0,0,45,0,0
514,34,2,337587,5,10,1,3,1,0,0,0,0,50,0,1
515,28,2,189346,1,9,2,6,0,0,0,0,0,45,0,0
516,57,5,222216,7,11,6,5,4,0,1,0,0,38,0,0
517,25,2,267044,5,10,0,0,0,3,1,0,0,20,0,0
518,20,5,214635,5,10,0,5,3,0,0,0,0,24,0,0
519,21,5,204226,5,10,0,5,4,0,1,0,0,35,0,0
520,34,2,108116,0,13,1,3,1,0,0,0,0,50,0,1
521,38,6,99146,0,13,1,1,1,0,0,15024,0,80,0,1
522,50,2,196232,1,9,1,1,1,0,0,7688,0,50,0,1
523,24,4,248344,5,10,2,2,0,1,0,0,0,50,0,0
524,37,4,186035,5,10,1,10,1,0,0,0,0,45,0,1
525,44,2,177905,5,10,2,9,4,0,0,0,0,58,0,1
526,28,2,85812,5,10,1,5,2,0,1,0,0,40,0,0
527,42,2,221172,0,13,1,1,1,0,0,0,0,40,0,1
528,74,2,99183,5,10,2,0,0,0,1,0,0,9,0,0
529,38,1,190387,1,9,1,6,1,0,0,0,0,50,0,0
530,44,1,202692,3,14,1,3,1,0,0,0,0,40,0,0
531,44,2,109339,2,7,2,9,4,4,1,0,0,46,6,0
532,26,2,108658,1,9,0,9,0,0,0,0,0,40,0,0
533,36,2,197202,1,9,1,4,1,1,0,0,0,40,0,0
534,41,2,101739,6,12,1,1,2,0,1,0,0,50,0,1
535,67,2,231559,10,15,1,3,1,0,0,20051,0,48,0,1
536,39,4,207853,15,8,1,10,1,0,0,0,0,50,0,0
537,57,2,190942,13,2,6,13,0,1,1,0,0,30,0,0
538,29,2,102345,7,11,4,6,0,0,0,0,0,40,0,0
539,31,6,41493,0,13,0,8,0,0,1,0,0,45,0,0
540,34,5,190027,1,9,0,5,4,1,1,0,0,40,0,0
541,44,2,210525,5,10,1,7,1,0,0,0,0,40,0,0
542,29,2,133937,9,16,0,3,3,0,0,0,0,40,0,0
543,30,2,237903,5,10,0,2,4,0,1,0,0,40,0,0
544,27,2,163862,1,9,0,7,0,0,0,0,0,40,0,0
545,27,2,201872,5,10,1,5,1,0,0,0,0,50,0,0
546,32,2,84179,1,9,0,2,0,0,1,0,0,45,0,0
547,58,2,51662,12,6,1,4,2,0,1,0,0,8,0,0
548,35,4,233327,5,10,1,11,1,0,0,0,0,40,0,0
549,21,2,259510,1,9,0,2,3,0,0,0,0,36,0,0
550,28,2,184831,5,10,0,6,4,0,0,0,0,40,0,0
551,46,1,245724,5,10,2,1,0,0,0,0,0,50,0,0
552,36,1,27053,1,9,4,4,4,0,1,0,0,40,0,0
553,72,2,205343,2,7,6,0,4,0,1,0,0,40,0,0
554,35,2,229328,1,9,1,9,2,1,1,0,0,40,0,0
555,33,3,319560,7,11,2,6,4,1,1,0,0,40,0,1
556,69,2,136218,2,7,0,9,0,0,1,0,0,40,0,0
557,35,2,54576,1,9,1,9,1,0,0,0,0,40,0,0
558,31,2,323069,1,9,4,0,4,0,1,0,0,20,5,0
559,34,2,148291,1,9,1,10,2,0,1,0,0,32,0,0
560,30,2,152453,2,7,1,4,1,0,0,0,0,40,4,0
561,28,2,114053,0,13,0,7,0,0,0,0,0,55,0,0
562,54,2,212960,0,13,1,5,1,0,0,0,0,35,0,1
563,47,2,264052,5,10,1,3,1,0,0,0,0,50,0,1
564,24,2,82804,1,9,0,2,4,1,1,0,0,40,0,0
565,52,1,334273,0,13,1,3,1,0,0,0,0,60,0,1
566,20,2,27337,1,9,0,2,3,3,0,0,0,48,0,0
567,43,6,188436,3,14,1,1,1,0,0,5013,0,45,0,0
568,45,2,433665,8,4,4,4,4,0,1,0,0,40,4,0
569,29,1,110663,1,9,4,6,0,0,0,0,0,35,0,0
570,47,2,87490,3,14,2,1,4,0,0,0,0,42,0,0
571,24,2,354351,1,9,0,6,3,0,0,0,0,40,0,0
572,51,2,95469,1,9,1,3,1,0,0,0,0,40,0,0
573,17,2,242718,2,7,0,5,3,0,0,0,0,12,0,0
574,37,2,22463,7,11,1,6,1,0,0,0,1977,40,0,1
575,27,2,158156,9,16,0,3,0,0,1,0,0,70,0,0
576,29,2,350162,0,13,1,1,2,0,0,0,0,40,0,1
577,18,5,165532,15,8,0,5,3,0,0,0,0,25,0,0
578,36,1,28738,6,12,2,5,4,0,1,0,0,35,0,0
579,58,4,283635,0,13,0,3,0,0,1,0,0,40,0,0
580,26,1,86646,5,10,1,6,1,0,0,0,0,45,0,0
581,65,5,195733,5,10,1,5,1,0,0,0,0,30,0,1
582,57,2,69884,1,9,1,5,1,0,0,0,0,40,0,1
583,59,2,199713,1,9,1,6,1,0,0,0,0,40,0,0
584,27,2,181659,1,9,1,9,1,0,0,0,0,40,0,0
585,31,1,340939,0,13,0,10,0,0,0,0,0,40,0,0
586,21,2,197747,5,10,0,5,3,0,1,0,0,24,0,0
587,29,2,34292,5,10,0,0,0,0,0,0,0,60,0,0
588,18,2,156764,2,7,0,4,3,0,0,0,0,40,0,0
589,52,2,25826,12,6,1,6,1,0,0,0,1887,47,0,1
590,57,6,103948,0,13,2,3,0,0,0,0,0,80,0,0
591,42,5,137390,1,9,1,5,1,0,0,0,0,40,0,0
592,55,5,105138,1,9,1,5,2,2,1,0,0,40,0,0
593,60,2,39352,8,4,0,7,0,0,0,0,0,48,0,1
594,31,2,168387,0,13,1,3,1,0,0,7688,0,40,9,1
595,23,2,117789,0,13,0,0,3,0,1,0,0,40,0,0
596,27,2,267147,1,9,0,5,3,0,0,0,0,40,0,0
597,23,5,99399,5,10,0,5,4,3,1,0,0,25,0,0
598,42,1,214242,10,15,1,3,1,0,0,0,1902,50,0,1
599,25,2,200408,5,10,0,10,0,0,0,2174,0,40,0,0
600,49,2,136455,0,13,0,3,0,0,1,0,0,45,0,0
601,32,2,239824,0,13,0,10,0,0,0,0,0,40,0,0
602,19,2,217039,5,10,0,0,3,0,0,0,0,28,0,0
603,60,2,51290,8,4,2,4,0,0,1,0,0,40,0,0
604,42,4,175674,4,5,1,4,1,0,0,0,0,40,0,0
605,35,1,194404,6,12,0,8,0,0,0,0,0,40,0,0
606,48,2,45612,1,9,0,0,4,1,1,0,0,37,0,0
607,51,2,410114,3,14,1,6,1,0,0,0,0,40,0,1
608,29,2,182521,1,9,0,6,0,3,0,0,0,40,0,0
609,36,4,339772,1,9,4,1,0,1,0,0,0,40,0,0
610,17,2,169658,12,6,0,4,3,0,1,0,0,21,0,0
611,52,2,200853,3,14,2,3,0,0,1,6849,0,60,0,0
612,24,2,247564,1,9,0,6,0,0,0,0,0,40,0,0
613,24,2,249909,1,9,1,2,1,0,0,0,0,50,0,0
614,26,4,208122,0,13,0,3,3,0,0,1055,0,40,0,0
615,27,2,109881,0,13,0,4,3,0,1,0,0,20,0,0
616,39,2,207824,1,9,0,2,3,0,0,0,0,60,0,0
617,30,2,369027,1,9,1,7,1,1,0,0,0,45,0,0
618,50,1,114117,1,9,1,1,1,0,0,0,0,32,0,0
619,52,6,51048,0,13,1,5,1,0,0,0,0,55,0,0
620,46,2,102388,10,15,1,3,1,0,0,15024,0,45,0,1
621,23,2,190483,0,13,0,5,3,0,1,0,0,20,0,0
622,45,2,462440,2,7,6,4,0,1,1,0,0,20,0,0
623,65,2,109351,4,5,6,13,4,1,1,0,0,24,0,0
624,29,2,34383,7,11,1,7,1,0,0,0,0,55,0,0
625,47,2,241832,4,5,3,2,4,0,0,0,0,40,24,0
626,30,2,124187,1,9,0,8,3,1,0,0,0,60,0,0
627,34,2,153614,1,9,1,5,1,0,0,0,0,45,0,1
628,38,1,267556,1,9,1,5,1,0,0,0,0,64,0,0
629,33,2,205469,5,10,1,1,1,0,0,0,0,40,0,1
630,49,2,268090,0,13,1,5,1,0,0,0,0,26,0,1
631,47,1,165039,5,10,0,4,4,1,1,0,0,40,0,0
632,49,4,120451,12,6,4,4,4,1,1,0,0,40,0,0
633,43,2,154374,5,10,1,6,1,0,0,15024,0,60,0,1
634,30,2,103649,0,13,1,0,2,1,1,0,0,40,0,1
635,58,1,35723,1,9,1,6,1,0,0,0,0,60,0,0
636,19,2,262601,1,9,0,4,3,0,1,0,0,14,0,0
637,21,2,226181,0,13,0,2,0,0,0,0,0,40,0,0
638,33,2,175697,0,13,1,1,1,0,0,15024,0,60,0,1
639,47,6,248145,11,3,1,7,1,0,0,0,0,50,1,0
640,52,1,289436,9,16,1,3,1,0,0,0,0,60,0,1
641,26,2,75654,1,9,2,6,0,0,0,0,0,55,0,0
642,60,2,199378,1,9,1,6,1,0,0,0,0,40,0,0
643,21,2,160968,5,10,0,2,3,0,0,0,0,40,0,0
644,36,2,188563,5,10,1,5,1,0,0,5178,0,50,0,1
645,31,2,55849,5,10,1,6,1,0,0,0,0,45,0,0
646,50,6,195322,9,16,4,3,0,0,0,0,0,40,0,1
647,31,4,402089,1,9,2,0,4,0,1,0,0,40,0,0
648,71,2,78277,1,9,1,6,1,0,0,0,0,15,0,0
649,58,5,158611,1,9,1,5,1,0,0,0,0,50,0,0
650,30,0,169496,0,13,1,10,1,0,0,0,0,40,0,1
651,20,2,130959,5,10,0,4,3,0,0,0,0,20,0,0
652,24,2,556660,1,9,0,1,5,0,0,4101,0,50,0,0
653,35,2,292472,9,16,1,3,1,2,0,0,0,40,20,1
654,38,0,143774,5,10,4,1,0,0,1,0,0,45,0,0
655,27,2,288341,1,9,0,9,3,0,1,0,0,32,0,0
656,29,0,71592,5,10,0,0,4,2,1,0,0,40,12,0
657,70,5,167358,4,5,6,5,4,0,1,1111,0,15,0,0
658,34,2,106742,1,9,1,6,1,0,0,0,0,45,0,0
659,44,2,219288,8,4,1,6,1,0,0,0,0,35,0,0
660,43,2,174524,1,9,1,9,1,0,0,0,0,40,0,1
661,44,1,335183,15,8,1,2,1,1,0,0,0,40,0,1
662,35,2,261293,3,14,0,5,0,0,0,0,0,60,0,0
663,27,2,111900,5,10,0,3,0,0,0,0,0,40,0,0
664,43,4,194360,3,14,0,3,0,0,0,0,0,38,0,0
665,20,2,81145,5,10,0,5,0,0,1,0,0,25,0,0
666,42,2,341204,6,12,2,3,4,0,1,8614,0,40,0,1
667,27,0,249362,5,10,1,7,1,0,0,3411,0,40,0,0
668,42,2,247019,1,9,1,6,1,1,0,0,0,40,0,1
669,20,5,114746,2,7,3,5,3,2,1,0,1762,40,5,0
670,24,2,172146,4,5,0,9,0,0,0,0,1721,40,0,0
671,48,3,110457,5,10,2,1,0,0,0,0,0,40,0,0
672,17,5,80077,2,7,0,5,3,0,1,0,0,20,0,0
673,17,1,368700,2,7,0,8,3,0,0,0,0,10,0,0
674,33,2,182556,0,13,1,1,1,0,0,0,0,40,0,1
675,50,6,219420,1,9,1,5,1,0,0,0,0,50,0,1
676,22,2,240817,1,9,0,5,3,0,1,2597,0,40,0,0
677,17,2,102726,15,8,0,4,3,0,0,0,0,16,0,0
678,32,2,226267,5,10,1,0,1,0,0,0,0,40,4,0
679,31,2,125457,1,9,0,6,0,0,0,0,0,45,0,0
680,58,1,204021,1,9,6,1,0,0,0,0,0,50,0,0
681,29,4,92262,1,9,0,11,3,0,0,0,0,48,0,0
682,37,2,161141,7,11,1,6,1,0,0,0,0,40,22,1
683,34,1,190290,1,9,1,6,1,0,0,0,0,40,0,1
684,23,4,430828,5,10,4,1,4,1,0,0,0,40,0,0
685,18,0,59342,2,7,0,0,3,0,1,0,0,5,0,0
686,34,2,136721,1,9,2,1,0,0,1,0,0,40,0,0
687,66,5,149422,8,4,0,5,0,0,0,0,0,4,0,0
688,45,4,86644,0,13,1,3,2,0,1,0,0,55,0,0
689,41,2,195124,3,14,0,1,0,0,0,0,0,35,23,0
690,26,2,167350,1,9,0,4,5,0,0,0,0,30,0,0
691,54,4,113000,5,10,1,8,1,0,0,0,0,40,0,0
692,24,2,140027,5,10,0,9,3,1,1,0,0,45,0,0
693,42,2,262425,5,10,1,3,1,0,0,0,0,50,0,0
694,20,2,316702,5,10,0,3,3,0,0,0,0,20,0,0
695,23,0,335453,0,13,0,10,0,0,1,0,0,20,0,0
696,25,5,202480,6,12,0,5,5,0,0,0,0,45,0,0
697,35,2,203628,3,14,0,3,0,0,0,0,0,60,0,1
698,31,2,118710,3,14,1,10,1,0,0,0,1902,40,0,1
699,30,2,189620,0,13,0,3,3,0,1,0,0,40,14,0
700,19,2,475028,1,9,0,5,3,0,1,0,0,20,0,0
701,36,4,110866,0,13,0,3,0,0,0,0,0,50,0,0
702,31,2,243605,0,13,6,5,4,0,1,0,1380,40,1,0
703,21,2,163870,5,10,0,2,3,0,0,0,0,30,0,0
704,31,1,80145,5,10,1,6,1,0,0,0,0,40,0,0
705,46,2,295566,9,16,2,3,4,0,1,25236,0,65,0,1
706,44,2,63042,0,13,2,1,3,0,1,0,0,50,0,1
707,40,2,229148,15,8,1,4,1,1,0,0,0,40,2,0
708,45,2,242552,5,10,0,5,0,1,0,0,0,40,0,0
709,60,2,177665,1,9,1,6,1,0,0,0,0,35,0,0
710,18,2,208103,2,7,0,4,5,0,0,0,0,25,0,0
711,28,2,296450,0,13,1,3,1,0,0,0,0,40,0,0
712,36,2,70282,5,10,2,0,4,1,1,0,0,40,0,0
713,36,2,271767,0,13,4,3,0,0,0,0,0,40,5,0
714,40,2,144995,7,11,1,10,1,0,0,4386,0,40,0,0
715,36,4,382635,0,13,2,0,4,0,1,0,0,35,7,0
716,31,2,295697,1,9,4,4,4,1,1,0,0,40,0,0
717,33,2,194141,1,9,1,9,1,0,0,0,0,40,0,0
718,19,0,378418,1,9,0,10,3,0,1,0,0,40,0,0
719,22,2,214399,5,10,0,5,3,0,1,0,0,15,0,0
720,34,2,217460,0,13,1,1,1,0,0,0,0,45,0,1
721,33,2,182556,1,9,0,4,0,0,0,0,0,40,0,0
722,41,2,125831,1,9,1,6,1,0,0,0,2051,60,0,0
723,29,2,271328,0,13,0,3,0,0,0,4650,0,40,0,0
724,50,4,50459,1,9,1,1,1,0,0,0,0,42,0,1
725,42,2,162140,0,13,1,1,1,0,0,7298,0,45,0,1
726,43,2,177937,0,13,0,3,0,0,0,0,0,40,5,1
727,44,2,111502,1,9,1,5,2,0,1,0,0,40,0,0
728,20,2,299047,5,10,0,4,0,0,1,0,0,20,0,0
729,31,2,223212,1,9,1,4,1,0,0,0,0,40,4,0
730,65,1,118474,2,7,1,1,1,0,0,9386,0,59,5,1
731,23,2,352139,5,10,0,4,0,0,1,0,0,24,0,0
732,55,2,173093,5,10,2,0,0,2,1,0,0,40,0,0
733,26,2,181655,7,11,1,0,1,0,0,0,2377,45,0,0
734,25,2,332702,7,11,0,4,3,0,1,0,0,15,0,0
735,45,5,51164,5,10,1,5,2,1,1,0,0,40,0,0
736,35,2,234901,5,10,1,6,1,0,0,2407,0,40,0,0
737,36,2,131414,5,10,0,5,0,1,1,0,0,36,0,0
738,43,0,260960,0,13,1,3,1,0,0,0,0,50,0,0
739,56,2,156052,1,9,6,4,4,1,1,594,0,20,0,0
740,42,2,279914,0,13,1,10,1,0,0,0,0,40,0,1
741,19,2,192453,5,10,0,4,5,0,1,0,0,25,0,0
742,55,1,200939,1,9,1,7,1,0,0,0,0,72,0,0
743,42,2,151408,3,14,0,1,0,0,1,14084,0,50,0,1
744,26,2,112847,7,11,0,10,3,0,0,0,0,40,0,0
745,17,2,316929,15,8,0,2,3,0,0,0,0,20,0,0
746,42,4,126319,0,13,1,3,2,0,1,0,0,40,0,1
747,55,2,197422,1,9,1,7,1,0,0,7688,0,40,0,1
748,32,2,267736,5,10,0,0,3,1,1,0,0,40,0,0
749,29,2,267034,2,7,0,6,3,1,0,0,0,40,21,0
750,46,0,193047,0,13,1,3,1,0,0,0,0,37,0,0
751,29,0,356089,0,13,1,1,1,0,0,7688,0,40,0,1
752,22,2,223515,0,13,0,3,4,0,0,0,0,20,0,0
753,58,1,87510,12,6,1,6,1,0,0,0,0,40,0,0
754,23,2,145111,1,9,0,7,4,0,0,0,0,50,0,0
755,39,2,48093,1,9,0,2,0,0,0,0,0,40,0,0
756,27,2,31757,7,11,0,6,3,0,0,0,0,38,0,0
757,54,2,285854,1,9,1,7,1,0,0,0,0,40,0,1
758,33,4,120064,0,13,0,3,0,0,1,0,0,45,0,0
759,46,3,167381,1,9,1,0,2,0,1,0,0,40,0,1
760,37,2,103408,1,9,0,8,0,1,0,0,0,40,0,0
761,36,2,101460,1,9,0,4,0,0,1,0,0,18,0,0
762,59,4,420537,1,9,1,0,2,0,1,0,0,38,0,1
763,34,4,119411,1,9,2,11,4,0,0,0,0,40,22,0
764,53,6,128272,9,16,1,1,1,0,0,0,0,70,0,1
765,51,2,386773,0,13,0,5,0,0,0,0,0,55,0,1
766,32,2,283268,12,6,4,4,4,0,1,0,0,42,0,0
767,31,0,301526,5,10,3,4,5,0,0,0,0,40,0,0
768,22,2,151790,5,10,1,5,2,0,1,0,0,30,10,0
769,47,1,106252,0,13,2,5,0,0,1,0,0,50,0,0
770,32,2,188557,1,9,0,9,0,0,0,0,0,40,0,0
771,26,2,171114,5,10,0,8,0,0,1,0,0,38,0,0
772,37,2,327323,11,3,4,8,0,0,0,0,0,32,26,0
773,31,2,244147,1,9,2,6,4,0,0,0,0,55,0,0
774,37,2,280282,7,11,1,10,2,0,1,0,0,24,0,1
775,55,2,116442,1,9,0,5,0,0,0,0,0,38,0,0
776,23,4,282579,7,11,2,10,0,0,0,0,0,56,0,0
777,36,2,51838,5,10,2,0,4,0,1,0,0,40,0,0
778,34,2,73585,3,14,1,3,1,0,0,0,0,40,5,0
779,43,2,226902,0,13,1,5,1,0,0,0,0,50,0,1
780,54,2,279129,5,10,0,10,0,0,0,0,0,40,0,0
781,43,0,146908,5,10,1,6,1,0,0,0,0,40,5,0
782,28,2,196690,7,11,0,9,0,0,1,0,1669,42,0,0
783,40,2,130760,7,11,1,1,1,0,0,0,0,50,0,1
784,41,1,49572,5,10,1,1,1,0,0,0,0,60,0,0
785,40,2,237601,0,13,0,5,0,4,1,0,0,55,0,1
786,42,2,169628,5,10,2,0,0,1,1,0,0,38,0,0
787,61,1,36671,1,9,1,8,1,0,0,0,2352,50,0,0
788,18,2,231193,15,8,0,9,3,0,0,0,0,30,0,0
789,59,5,192130,1,9,1,5,1,0,0,0,0,16,0,0
790,21,5,149704,1,9,0,5,0,0,1,1055,0,40,0,0
791,48,2,102102,7,11,1,10,1,0,0,0,0,50,0,1
792,41,6,32185,0,13,1,10,1,0,0,0,0,40,0,0
793,18,5,196061,5,10,0,5,3,0,0,0,0,33,0,0
794,23,2,211046,1,9,0,5,0,0,1,2463,0,40,0,0
795,60,2,31577,1,9,1,7,1,0,0,0,0,60,0,1
796,22,2,162343,5,10,0,4,5,1,0,0,0,20,0,0
797,61,2,128831,1,9,1,9,1,0,0,0,0,40,0,0
798,25,2,316688,1,9,0,9,0,1,0,0,0,40,0,0
799,46,2,90758,3,14,0,10,0,0,0,0,0,35,0,1
800,43,2,274363,0,13,1,1,1,0,0,0,1902,40,8,1
801,43,2,154538,6,12,2,6,0,0,0,0,0,40,0,0
802,24,2,106085,1,9,0,4,3,1,0,0,1721,30,0,0
803,68,1,315859,2,7,0,8,4,0,0,0,0,20,0,0
804,31,2,51471,1,9,2,0,4,0,1,0,0,38,0,0
805,17,2,193830,2,7,0,5,3,0,1,0,0,20,0,0
806,32,2,231043,1,9,1,6,1,0,0,5178,0,48,0,1
807,50,5,23780,3,14,3,5,5,0,0,0,0,40,0,0
808,33,2,169879,0,13,1,3,1,0,0,3103,0,47,0,1
809,64,2,270333,0,13,1,3,1,0,0,0,0,40,0,1
810,20,2,138768,1,9,0,7,3,0,0,0,0,30,0,0
811,30,2,191571,1,9,4,4,3,0,1,0,0,36,0,0
812,22,5,219941,5,10,0,5,3,1,0,0,0,40,0,0
813,43,2,94113,5,10,2,1,0,0,0,0,0,45,0,0
814,22,2,137510,5,10,0,0,3,0,0,0,0,40,0,0
815,17,2,32607,12,6,0,8,3,0,0,0,0,20,0,0
816,47,1,93208,1,9,1,4,2,0,1,0,0,75,13,0
817,41,2,254440,7,11,0,3,0,0,1,0,0,60,0,0
818,56,2,186556,5,10,1,6,1,0,0,0,0,50,0,1
819,64,2,169871,1,9,1,7,1,0,0,0,0,45,0,0
820,47,2,191277,1,9,1,7,1,0,0,0,0,50,0,1
821,48,2,167159,7,11,0,0,4,0,0,0,0,40,0,0
822,31,2,171871,3,14,0,3,0,0,1,0,0,46,0,0
823,29,2,154411,7,11,0,10,3,0,0,0,0,40,0,0
824,30,2,129227,1,9,6,0,0,0,1,0,0,40,0,0
825,32,2,110331,1,9,1,1,1,0,0,0,1672,60,0,0
826,57,2,34269,1,9,6,7,4,0,0,0,653,42,0,1
827,62,2,174355,1,9,6,4,0,0,1,0,0,40,0,0
828,39,2,680390,1,9,4,9,4,0,1,0,0,24,0,0
829,43,2,233130,5,10,0,0,0,0,0,0,0,25,0,0
830,24,6,165474,0,13,0,5,3,0,0,0,0,40,0,0
831,42,5,257780,2,7,1,5,1,0,0,0,0,15,0,0
832,53,2,194259,5,10,1,0,2,0,1,4386,0,40,0,1
